Country,Commodity,Price_STD
Al Gezira,Sorghum,4.4435692042239285
Al Gezira,Sorghum (food aid),1.7677669529663689
Al Gezira,Sugar,2.7666064250469584
Al Gezira,Tomatoes (dried),5.360555997847668
Al Gezira,Wheat flour,2.64024830482118
Al Hudaydah,Beans (kidney red),1.518222529984748
Al Hudaydah,Beans (white),0.9510073853666666
Al Hudaydah,Eggs,0.06296421243878425
Al Hudaydah,Exchange rate (unofficial),0.4174363129829813
Al Hudaydah,Fuel (diesel),0.8637440610560374
Al Hudaydah,Fuel (gas),10.045824333782422
Al Hudaydah,Fuel (petrol-gasoline),0.7902325124211381
Al Hudaydah,Lentils,1.100910309140545
Al Hudaydah,"Livestock (sheep, one-year-old male)",91.57698335985042
Al Hudaydah,"Livestock (sheep, two-year-old male)",96.62897113306155
Al Hudaydah,Meat (chicken),1.1960363109633658
Al Hudaydah,Meat (mutton),4.9422182138201745
Al Hudaydah,Millet,0.3075470709430769
Al Hudaydah,Milling cost (wheat),1.6574443228133433
Al Hudaydah,Oil (vegetable),1.108158218919074
Al Hudaydah,Onions,0.5233895010213968
Al Hudaydah,"Peas (yellow, split)",0.5064057636741647
Al Hudaydah,Potatoes,0.4106660148558383
Al Hudaydah,Rice (imported),0.9956779463238226
Al Hudaydah,Salt,0.22142314080265674
Al Hudaydah,Sorghum,0.2554038341409721
Al Hudaydah,Sugar,0.3957289863977146
Al Hudaydah,Tomatoes,0.5238074931901553
Al Hudaydah,Wage (non-qualified labour),3.426277441163387
Al Hudaydah,Wage (qualified labour),7.812941284464287
Al Hudaydah,Wheat,0.32382945703159755
Al Hudaydah,Wheat flour,0.3292064890406098
Al Jawf,Beans (kidney red),1.5542114470446649
Al Jawf,Beans (white),1.690638784071833
Al Jawf,Eggs,0.18234652241621757
Al Jawf,Exchange rate (unofficial),0.4274830138622866
Al Jawf,Fuel (diesel),0.8481621817426558
Al Jawf,Fuel (gas),7.034184221510109
Al Jawf,Fuel (petrol-gasoline),0.6552063145951165
Al Jawf,Lentils,1.2950304987128718
Al Jawf,"Livestock (sheep, one-year-old male)",42.876539891920494
Al Jawf,"Livestock (sheep, two-year-old male)",33.358221530050315
Al Jawf,Milling cost (wheat),3.1331110904171764
Al Jawf,Oil (vegetable),1.1243169488176368
Al Jawf,Onions,0.370028506672294
Al Jawf,"Peas (yellow, split)",0.5665322933480564
Al Jawf,Potatoes,0.43088067156328375
Al Jawf,Rice (imported),0.9484705073212057
Al Jawf,Salt,0.35282885930346186
Al Jawf,Sugar,0.3626609918194517
Al Jawf,Tomatoes,0.5329039650300047
Al Jawf,Wage (non-qualified labour),6.2558297235421865
Al Jawf,Wage (qualified labour),14.567464571448392
Al Jawf,Wheat,0.2640637652748811
Al Jawf,Wheat flour,0.37390209454993856
Al Karak,Apples (red),0.35553748011552844
Al Karak,Bananas,0.18620614187702628
Al Karak,"Beans (fava, dry)",0.09446078733387657
Al Karak,Bread (pita),0.06834675763545245
Al Karak,Bulgur,0.013904998482042437
Al Karak,Cheese (picon),0.05682341291892359
Al Karak,"Cheese (white, boiled)",0.5540439681241169
Al Karak,Chickpeas,0.16518738967004762
Al Karak,Cucumbers,0.16414045841927608
Al Karak,Eggs,0.49521105640384827
Al Karak,"Fish (tuna, canned)",0.11273754965423372
Al Karak,Fuel (diesel),0.11087637903796926
Al Karak,Fuel (gas),0.0
Al Karak,Fuel (kerosene),0.1312591768943693
Al Karak,Fuel (petrol-gasoline),0.163755562330118
Al Karak,Garlic,1.0805829930418718
Al Karak,Lentils,0.07580224905933688
Al Karak,Meat (beef),0.6026701970892765
Al Karak,Meat (chicken),0.13631210114038317
Al Karak,"Meat (chicken, whole)",0.3381093456363271
Al Karak,Meat (lamb),0.5092716358365151
Al Karak,Milk (pasteurized),0.07986099033807287
Al Karak,Milk (powder),0.4071011878535847
Al Karak,Oil (olive),0.813773787841424
Al Karak,Oil (vegetable),0.6198769918951575
Al Karak,Onions,0.17659262998213218
Al Karak,Oranges (big size),0.5159583403628168
Al Karak,Pasta,0.022767705660707946
Al Karak,Potatoes,0.14016240499455615
Al Karak,Rice (imported),0.07957032007756243
Al Karak,Salt (iodised),0.052915026221291815
Al Karak,Spinach,0.1568562764094977
Al Karak,Sugar,0.0554106874885153
Al Karak,Tomatoes,0.1350954982625019
Al Karak,Wheat flour,0.04654432309413763
Al Mafraq,Apples (red),0.21711556323160433
Al Mafraq,Bananas,0.17047831868849805
Al Mafraq,"Beans (fava, dry)",0.126813189698805
Al Mafraq,Bread (pita),0.07761493048999484
Al Mafraq,Bulgur,0.10847931659226781
Al Mafraq,Cheese (picon),0.06353688549028325
Al Mafraq,"Cheese (white, boiled)",0.5978793855079667
Al Mafraq,Chickpeas,0.5271187008146179
Al Mafraq,Cucumbers,0.13891206356364003
Al Mafraq,Eggs,0.4183755566121707
Al Mafraq,"Fish (tuna, canned)",0.16482417641966277
Al Mafraq,Fuel (diesel),0.12772535058548967
Al Mafraq,Fuel (gas),0.0
Al Mafraq,Fuel (kerosene),0.12821677312572555
Al Mafraq,Fuel (petrol-gasoline),0.17693411195706282
Al Mafraq,Garlic,1.1618950529868224
Al Mafraq,Lentils,0.17303725422026478
Al Mafraq,Meat (beef),0.49832137696740153
Al Mafraq,Meat (chicken),0.2817298931451823
Al Mafraq,"Meat (chicken, whole)",0.2552056841120031
Al Mafraq,Meat (lamb),0.6593924206337481
Al Mafraq,Milk (pasteurized),0.0
Al Mafraq,Milk (powder),0.4777516410060181
Al Mafraq,Oil (olive),0.4030249544681457
Al Mafraq,Oil (vegetable),0.5233565017958868
Al Mafraq,Onions,0.17450140534246097
Al Mafraq,Oranges (big size),0.3784088651587979
Al Mafraq,Pasta,0.033451861338751054
Al Mafraq,Potatoes,0.15810189507767616
Al Mafraq,Rice (imported),0.0755821757779414
Al Mafraq,Salt (iodised),0.05391524039502328
Al Mafraq,Spinach,0.2582337352180424
Al Mafraq,Sugar,0.04235663474642741
Al Mafraq,Tomatoes,0.1597380513205371
Al Mafraq,Wheat flour,0.16389949200122872
Al Maharah,Beans (kidney red),4.369805300490803
Al Maharah,Beans (white),4.913250906685888
Al Maharah,Eggs,0.25806896437538535
Al Maharah,Exchange rate (unofficial),2.3364563473683586
Al Maharah,Fuel (diesel),1.9716297194105161
Al Maharah,Fuel (gas),10.6272107518572
Al Maharah,Fuel (petrol-gasoline),1.8546714876242443
Al Maharah,Lentils,3.7745843992931705
Al Maharah,"Livestock (sheep, one-year-old male)",159.03940240907102
Al Maharah,"Livestock (sheep, two-year-old male)",246.8603397943721
Al Maharah,Milling cost (wheat),2.231948220085505
Al Maharah,Oil (sunflower),4.230618552095347
Al Maharah,Oil (vegetable),5.0280608393490835
Al Maharah,Onions,2.1712913363078767
Al Maharah,"Peas (yellow, split)",0.4292964838133346
Al Maharah,Potatoes,2.446409531671148
Al Maharah,Rice (imported),3.911679014604042
Al Maharah,Salt,0.5346981371784437
Al Maharah,Sugar,2.353636440419566
Al Maharah,Tomatoes,3.150043438853926
Al Maharah,Wage (non-qualified labour),20.57308892306983
Al Maharah,Wage (qualified labour),31.452852908064443
Al Maharah,Wheat,1.8391949902131954
Al Maharah,Wheat flour,1.3979682936819617
Al Mahwit,Beans (kidney red),1.7759939343921591
Al Mahwit,Beans (white),0.9501075544796834
Al Mahwit,Eggs,0.06056306312749229
Al Mahwit,Exchange rate (unofficial),0.3753094908610072
Al Mahwit,Fuel (diesel),0.925212695045548
Al Mahwit,Fuel (gas),7.361479468948574
Al Mahwit,Fuel (petrol-gasoline),0.8149203875810433
Al Mahwit,Lentils,0.9138631230802982
Al Mahwit,"Livestock (sheep, one-year-old male)",31.84851475529473
Al Mahwit,"Livestock (sheep, two-year-old male)",85.87410142512873
Al Mahwit,Milling cost (wheat),1.7442490834599034
Al Mahwit,Oil (vegetable),1.2214474141842404
Al Mahwit,Onions,0.388983504751997
Al Mahwit,"Peas (yellow, split)",0.3227770583521422
Al Mahwit,Potatoes,0.4911690976588103
Al Mahwit,Rice (imported),0.8676284546615244
Al Mahwit,Salt,0.14454623458684965
Al Mahwit,Sugar,0.379366013623784
Al Mahwit,Tomatoes,0.5798637959537771
Al Mahwit,Wage (non-qualified labour),6.245087177421906
Al Mahwit,Wage (qualified labour),10.162425798656914
Al Mahwit,Wheat,0.31824067700945674
Al Mahwit,Wheat flour,0.4483007750446796
Al Tafilah,Apples (red),0.2904413227690424
Al Tafilah,Bananas,0.2365288041620043
Al Tafilah,"Beans (fava, dry)",0.13494036053346276
Al Tafilah,Bread (pita),0.08647496668746173
Al Tafilah,Bulgur,0.05995176419170593
Al Tafilah,Cheese (picon),0.03195171796166429
Al Tafilah,"Cheese (white, boiled)",0.4736484531198816
Al Tafilah,Chickpeas,0.3937882987233419
Al Tafilah,Cucumbers,0.15932902885732944
Al Tafilah,Eggs,0.4754361780748665
Al Tafilah,"Fish (tuna, canned)",0.1384268311334177
Al Tafilah,Fuel (diesel),0.11559464179675984
Al Tafilah,Fuel (gas),0.0
Al Tafilah,Fuel (kerosene),0.11376636062618244
Al Tafilah,Fuel (petrol-gasoline),0.17656488375426793
Al Tafilah,Garlic,1.433426127422219
Al Tafilah,Lentils,0.11765401621902902
Al Tafilah,Meat (beef),0.45363559544663296
Al Tafilah,Meat (chicken),0.18621057961436424
Al Tafilah,"Meat (chicken, whole)",0.3079007241384449
Al Tafilah,Meat (lamb),1.2064112093678008
Al Tafilah,Milk (pasteurized),0.04708931774992977
Al Tafilah,Milk (powder),0.3831879505731893
Al Tafilah,Oil (olive),0.7919054563006037
Al Tafilah,Oil (vegetable),0.6223145383287975
Al Tafilah,Onions,0.1716474792790652
Al Tafilah,Oranges (big size),1.9424738697981203
Al Tafilah,Pasta,0.027787864039797775
Al Tafilah,Potatoes,0.17031308193912345
Al Tafilah,Rice (imported),0.102101543938989
Al Tafilah,Salt (iodised),0.027917358076787597
Al Tafilah,Spinach,0.14942282117260228
Al Tafilah,Sugar,0.02073660616566742
Al Tafilah,Tomatoes,0.1389010891453016
Al Tafilah,Wheat flour,0.029260051272244875
Al-Hasakeh,Alcohol (spray),0.5605911778396794
Al-Hasakeh,Apples,0.4744262972157654
Al-Hasakeh,Bananas,0.8198684815727657
Al-Hasakeh,Beans (white),0.9108626741328942
Al-Hasakeh,Bleach (chlorine),0.6491696676136491
Al-Hasakeh,Bread (bakery),0.054775572322124225
Al-Hasakeh,"Bread (bakery, parallel market)",0.11135968566692678
Al-Hasakeh,Bread (shop),0.3794524041090358
Al-Hasakeh,Bulgur,270.7361893847342
Al-Hasakeh,Carrots,0.5113740628933856
Al-Hasakeh,Cheese,1.8483727040212756
Al-Hasakeh,Chickpeas,0.656464160709549
Al-Hasakeh,Cucumbers,0.3811417902422461
Al-Hasakeh,Dates,0.8948107360605775
Al-Hasakeh,Diapers,1.6480645143187336
Al-Hasakeh,Dishwashing liquid,0.6688406565548531
Al-Hasakeh,Eggplants,0.36314050389026736
Al-Hasakeh,Eggs,1.5938110014875355
Al-Hasakeh,Exchange rate (unofficial),0.8222991199658608
Al-Hasakeh,"Fish (sardine, canned)",0.40187143913790535
Al-Hasakeh,"Fish (tuna, canned)",0.6165522564788118
Al-Hasakeh,Fuel (diesel),0.2205314508071515
Al-Hasakeh,"Fuel (diesel, heating, parallel market)",0.1638918817877124
Al-Hasakeh,"Fuel (diesel, transport, parallel market)",0.14592354879372738
Al-Hasakeh,Fuel (gas),8.236543744824763
Al-Hasakeh,"Fuel (gas, parallel market)",5.952195347715358
Al-Hasakeh,Hand sanitizer (gel),0.19866093076781308
Al-Hasakeh,Internet bundle,1.1463396410277313
Al-Hasakeh,Labaneh,0.5411746483345282
Al-Hasakeh,Lentils,0.8258215881572664
Al-Hasakeh,"Livestock (sheep, two-year-old male)",126.39970088757673
Al-Hasakeh,"Meat (beef, minced)",3.611612374377545
Al-Hasakeh,"Meat (chicken, legs)",1.4368385842247964
Al-Hasakeh,"Meat (chicken, plucked)",1.2713838855432649
Al-Hasakeh,"Milk (cow, fresh)",0.12471143161904046
Al-Hasakeh,Multipurpose soap,0.10676791366036607
Al-Hasakeh,"Noodles (instant, indomie)",0.16754989415982047
Al-Hasakeh,Oil,1.1799853690986153
Al-Hasakeh,Onions,0.5657546954340704
Al-Hasakeh,Parsley,0.10432216488509279
Al-Hasakeh,Pasta,0.058267536588617
Al-Hasakeh,Pasta (spaghetti),0.724840888557958
Al-Hasakeh,Peanut,0.9965875381084837
Al-Hasakeh,Plastic gloves,0.0707291375760771
Al-Hasakeh,Potatoes,0.2794552423677385
Al-Hasakeh,Pumpkin,0.029398736610366676
Al-Hasakeh,Rice,287.88628957668146
Al-Hasakeh,Salt (iodised),0.1013152124669722
Al-Hasakeh,Sanitary pads,0.5323817067576053
Al-Hasakeh,Spinach,0.11840235490503905
Al-Hasakeh,Sugar,0.6551989484620752
Al-Hasakeh,Surgical mask,0.10204124042044849
Al-Hasakeh,Tea,8.342180454693843
Al-Hasakeh,Tomatoes,0.4195513607442911
Al-Hasakeh,Tomatoes (paste),0.19690945465704107
Al-Hasakeh,Toothpaste,0.3975178887065394
Al-Hasakeh,"Transport (public, bus)",0.05655705084249002
Al-Hasakeh,Wage (non-qualified labour),1.5067654544712632
Al-Hasakeh,Water (drinking),0.11422510419878698
Al-Hasakeh,Wheat,49.006332940541704
Al-Hasakeh,Wheat flour,0.4512007503324869
Al-Hasakeh,Wheat flour (local),0.3143350695479466
Al-Hasakeh,Yeast,0.550881112400852
Al-Hasakeh,Yogurt,0.3166673461456504
Alaotra Mangoro,Fuel (diesel),0.10925103877622494
Alaotra Mangoro,Fuel (kerosene),0.1511871352250246
Alaotra Mangoro,Fuel (petrol-gasoline),0.16143001307937463
Alaotra Mangoro,Oil (vegetable),0.4366557719278365
Alaotra Mangoro,Rice (local),0.0887657442457914
Alaotra Mangoro,Rice (paddy),0.0629866673307765
Alaotra Mangoro,Sugar,0.328136043673801
Alaotra Mangoro,Wheat flour,0.11684537691009926
Aleppo,Alcohol (spray),0.7165916903062032
Aleppo,Apples,0.5676259004364782
Aleppo,Bananas,1.351282660639583
Aleppo,Beans (kidney),0.5475921318437135
Aleppo,Beans (red),0.1269951880103249
Aleppo,Beans (white),1.4370664482642639
Aleppo,Bleach (chlorine),0.4461708187496378
Aleppo,Bread (bakery),0.2284511129252092
Aleppo,"Bread (bakery, parallel market)",0.5883379819052827
Aleppo,Bread (shop),0.4602230061823302
Aleppo,Bulgur,275.9575019400413
Aleppo,Cabbage,0.11529258845381583
Aleppo,Carrots,0.4371520719248213
Aleppo,Cheese,2.233860819632836
Aleppo,Cheese (dry),0.6764810911375622
Aleppo,Chickpeas,0.7079850742143341
Aleppo,Chili (green),0.31724508576878613
Aleppo,Cucumbers,0.5782701344415919
Aleppo,Cucumbers (greenhouse),0.19755650186357177
Aleppo,Dates,1.197950933184668
Aleppo,Diapers,2.8198716243019963
Aleppo,Dishwashing liquid,0.7988115390270112
Aleppo,Eggplants,0.4433165832937628
Aleppo,Eggs,1.90664281686618
Aleppo,Exchange rate (unofficial),0.8336843530197957
Aleppo,"Fish (sardine, canned)",0.17482344034515981
Aleppo,"Fish (tuna, canned)",0.6302009179179345
Aleppo,Fuel (diesel),0.42120478819985474
Aleppo,"Fuel (diesel, heating, parallel market)",0.9527642680561106
Aleppo,"Fuel (diesel, transport, parallel market)",0.8079203881171418
Aleppo,Fuel (gas),12.578415296690842
Aleppo,"Fuel (gas, parallel market)",10.708842818331318
Aleppo,Garlic,0.5812510191412548
Aleppo,Ghee (artificial),0.9958686086599406
Aleppo,Hand sanitizer (gel),0.2880272709587737
Aleppo,Internet bundle,2.165630812926747
Aleppo,Labaneh,0.5310524142367368
Aleppo,Lentils,0.8807456054636549
Aleppo,"Livestock (sheep, two-year-old male)",161.96801277108025
Aleppo,Maize (local),0.047958315233127206
Aleppo,"Meat (beef, minced)",10.508290687765754
Aleppo,"Meat (chicken, legs)",1.7251642868453687
Aleppo,"Meat (chicken, plucked)",1.5852150171548505
Aleppo,Meat (sheep),2.185106786101464
Aleppo,"Milk (cow, fresh)",0.11233041640170117
Aleppo,Multipurpose soap,0.1466166766476084
Aleppo,"Noodles (instant, indomie)",0.2886077360143978
Aleppo,Oil,1.650583810973587
Aleppo,Onions,2.239086603933914
Aleppo,"Onions (dry, local)",0.1425014619808045
Aleppo,Parsley,0.13965203470780677
Aleppo,Pasta,0.2485281261913764
Aleppo,Pasta (spaghetti),1.189872748560625
Aleppo,Peanut,1.274976307812548
Aleppo,"Peas (green, dry)",0.04929503017546501
Aleppo,Peas (yellow),0.19637670310861605
Aleppo,Plastic gloves,0.17571545192636923
Aleppo,Potatoes,0.23410262964993223
Aleppo,Pumpkin,0.2426223225464827
Aleppo,Rice,350.26074360010904
Aleppo,Salt,0.036147844564602565
Aleppo,Salt (iodised),0.27031196626711157
Aleppo,Sanitary pads,0.6739939297537932
Aleppo,Spinach,0.1962688369283477
Aleppo,Sugar,0.8682842945192273
Aleppo,Surgical mask,0.12873278179517114
Aleppo,Tea,2.633612402331498
Aleppo,Tomatoes,0.387418374493517
Aleppo,Tomatoes (paste),0.6559204354546816
Aleppo,Toothpaste,1.2814880699320128
Aleppo,"Transport (public, bus)",0.04331614324136121
Aleppo,Wage (non-qualified labour),2.247915209745658
Aleppo,Water (drinking),0.22389344951905946
Aleppo,Wheat,258.68752277776923
Aleppo,Wheat flour,0.5734721448605306
Aleppo,Wheat flour (local),0.19917129900968752
Aleppo,Yeast,0.0
Aleppo,Yogurt,0.5492147764093631
Alger,Apples,1.2282493084208777
Alger,Bananas,0.33298102594046347
Alger,Beans (white),0.20824049213374085
Alger,Bread,0.003404371247344158
Alger,Carrots,0.18647243682906514
Alger,Cheese (dry),0.10166790858655246
Alger,Eggs,0.34104577731181807
Alger,Fish (canned),0.06549809157525123
Alger,Fuel (diesel),0.018809249819912513
Alger,Fuel (petrol-gasoline),0.02945806812704761
Alger,Lentils,0.207809083980021
Alger,Lentils (black),
Alger,Meat (chicken),0.4317406628984581
Alger,Milk,0.004409585518440975
Alger,Oil,0.05716006234489881
Alger,Onions,0.28337120958954604
Alger,Oranges,
Alger,Pasta,0.08154753215150044
Alger,Potatoes,0.13574709104534338
Alger,Rice,0.08043152845265823
Alger,Semolina,
Alger,Sugar,0.06186903731090197
Alger,Tea,1.544434709344675
Alger,Tomatoes,0.24456423832332203
Ali Sabieh,Bananas,0.0
Ali Sabieh,Beans (white),0.40475862888967346
Ali Sabieh,Beetroots,0.13446189051177285
Ali Sabieh,Bread,0.0865925949307413
Ali Sabieh,Cabbage,0.0
Ali Sabieh,Carrots,0.13999999999999996
Ali Sabieh,Eggs,0.03
Ali Sabieh,"Fish (tuna, canned)",0.005773502691896343
Ali Sabieh,Fuel (kerosene),0.269104080991952
Ali Sabieh,Leeks,0.16165807537309518
Ali Sabieh,Lemons,0.23426480742954117
Ali Sabieh,Meat (goat),
Ali Sabieh,Millet,0.14071008045270134
Ali Sabieh,Oil (vegetable),0.2715490948080827
Ali Sabieh,Onions (white),0.28501461950807605
Ali Sabieh,Oranges,0.19798989873223324
Ali Sabieh,Papaya,0.1131370849898477
Ali Sabieh,Pasta,0.2375082298919539
Ali Sabieh,Potatoes,0.06928203230275508
Ali Sabieh,Pumpkin,0.0
Ali Sabieh,Rice (imported),0.10783631562577584
Ali Sabieh,Sorghum,0.09192388155425119
Ali Sabieh,Sorghum (red),0.20468066698786308
Ali Sabieh,Sorghum (white),0.12671678206592396
Ali Sabieh,Sugar,0.11284828690714588
Ali Sabieh,Tomatoes,0.40305086527633194
Ali Sabieh,Watermelons,0.31320919526731655
Ali Sabieh,Wheat flour,0.08325080881142234
Alibori,Beans (black),0.2596152098686628
Alibori,Beans (red),0.29916943738658813
Alibori,Beans (white),0.2589963299530441
Alibori,Cabbage,0.12901765598380543
Alibori,Carrots,0.3459743683197046
Alibori,Cassava (cossette),0.2301172124192645
Alibori,Cassava (fresh),0.1494545638870445
Alibori,Cassava flour,0.16485728584335643
Alibori,Cassava meal (gari),0.16233243638662925
Alibori,"Cassava meal (gari, fine)",0.17210153803478742
Alibori,Cassava meal (tapioca),0.232310034203924
Alibori,Coconut (dried),0.14021586358357743
Alibori,"Fish (fresh, silvi)",0.25501880616037137
Alibori,Fish (tilapia),0.6654703443586192
Alibori,Groundnuts (Bambara),0.40611340240293126
Alibori,"Groundnuts (small, unshelled)",0.2821666775538392
Alibori,Leafy vegetables,0.1830202076176191
Alibori,Lemons,0.41953990513946315
Alibori,Maize,0.0886028815920791
Alibori,Maize (white),0.08871999071820162
Alibori,Maize (yellow),0.4443851479334794
Alibori,Millet,0.11582293587855752
Alibori,Oil (groundnut),0.3342480819735999
Alibori,Oil (palm nut),0.09018499505645787
Alibori,Oil (palm),0.3172695457807318
Alibori,Okra (fresh),0.20835558855488204
Alibori,Onions,0.1987984232652756
Alibori,Oranges,0.17146342989747929
Alibori,Papaya,0.19861626583095246
Alibori,"Peppers (red, dry)",3.025272055471274
